generation_number,alpha0y,xi,nicheidx1,amountniche1,amount_change1,nicheidx2,amountniche2,amount_change2,0,0.6,0,0,0,1,83,0
96,0.2,1.8,0,336,1738,1,550,2461,,,,,,,,
89,3.2,2,0,0,214,1,928,12,,,,,,,,
96,3.4,1.8,0,431,68,1,494,74,,,,,,,,
93,2.6,2,0,936,150,1,0,275,,,,,,,,
96,2.6,1.8,0,116,379,1,824,12,,,,,,,,
96,0.6,1.6,0,198,895,1,728,802,,,,,,,,
96,1,1.8,0,366,642,1,570,752,,,,,,,,
1,2.2,1.6,0,648,0,1,296,3,,,,,,,,
97,1.8,1.8,0,280,373,1,647,421,,,,,,,,
98,3,1.4,0,672,42,1,269,50,,,,,,,,
96,1.4,1.6,0,637,483,1,303,488,,,,,,,,
98,3.4,1.6,0,929,0,1,0,85,,,,,,,,
93,1.8,2,0,679,675,1,261,215,,,,,,,,
96,0.2,2,0,584,1208,1,363,1403,,,,,,,,
96,1,2,0,126,871,1,798,641,,,,,,,,
99,2.6,1.6,0,491,89,1,442,159,,,,,,,,
97,0.2,1.8,0,285,1802,1,657,2468,,,,,,,,
90,3.2,2,0,0,216,1,922,12,,,,,,,,
97,3.4,1.8,0,620,68,1,307,75,,,,,,,,
94,2.6,2,0,821,150,1,0,279,,,,,,,,
97,2.6,1.8,0,134,380,1,596,14,,,,,,,,
97,0.6,1.6,0,190,913,1,735,805,,,,,,,,
97,1,1.8,0,372,649,1,544,757,,,,,,,,
2,2.2,1.6,0,760,1,1,166,5,,,,,,,,
98,1.8,1.8,0,524,379,1,415,424,,,,,,,,
99,3,1.4,0,411,42,1,521,50,,,,,,,,
97,1.4,1.6,0,650,487,1,279,494,,,,,,,,
99,3.4,1.6,0,904,0,1,0,85,,,,,,,,
94,1.8,2,0,513,688,1,420,218,,,,,,,,
97,0.2,2,0,630,1217,1,298,1430,,,,,,,,
0,2.8,1.6,0,1,0,1,3,0,,,,,,,,
97,1,2,0,127,886,1,802,644,,,,,,,,
95,2.6,2,0,935,150,1,0,281,,,,,,,,
91,3.2,2,0,0,217,1,859,12,,,,,,,,
98,3.4,1.8,0,753,69,1,157,78,,,,,,,,
98,0.2,1.8,0,879,2494,1,35,2474,,,,,,,,
98,2.6,1.8,0,202,386,1,718,14,,,,,,,,
3,2.2,1.6,0,808,1,1,127,8,,,,,,,,
98,0.6,1.6,0,260,925,1,670,810,,,,,,,,
0,3.6,1.6,0,2,0,1,0,0,,,,,,,,
98,1,1.8,0,474,658,1,447,760,,,,,,,,
99,1.8,1.8,0,694,381,1,229,430,,,,,,,,
96,2.6,2,0,897,150,1,0,284,,,,,,,,
98,1.4,1.6,0,494,489,1,408,498,,,,,,,,
95,1.8,2,0,314,691,1,627,220,,,,,,,,
1,2.8,1.6,0,126,7,1,816,1,,,,,,,,
98,0.2,2,0,642,1226,1,290,1471,,,,,,,,
98,1,2,0,205,894,1,726,650,,,,,,,,
99,3.4,1.8,0,787,70,1,93,82,,,,,,,,
92,3.2,2,0,0,218,1,921,12,,,,,,,,
99,0.2,1.8,0,148,2494,1,787,3283,,,,,,,,
97,2.6,2,0,937,150,1,0,289,,,,,,,,
99,2.6,1.8,0,402,389,1,538,14,,,,,,,,
0,2,1.8,0,17,0,1,12,0,,,,,,,,
1,3.6,1.6,0,943,0,1,0,1,,,,,,,,
4,2.2,1.6,0,804,2,1,132,11,,,,,,,,
99,0.6,1.6,0,428,934,1,494,820,,,,,,,,
99,1,1.8,0,541,660,1,388,765,,,,,,,,
99,1.4,1.6,0,195,493,1,694,501,,,,,,,,
96,1.8,2,0,171,703,1,762,221,,,,,,,,
99,0.2,2,0,3,1235,1,900,2030,,,,,,,,
2,2.8,1.6,0,86,10,1,856,1,,,,,,,,
98,2.6,2,0,892,150,1,0,293,,,,,,,,
99,1,2,0,441,903,1,441,656,,,,,,,,
0,3.6,1.8,0,1,0,1,1,0,,,,,,,,
0,0.4,1.8,0,81,0,1,70,0,,,,,,,,
93,3.2,2,0,0,221,1,737,12,,,,,,,,
0,0.4,2,0,65,0,1,75,0,,,,,,,,
0,2.8,1.8,0,4,0,1,1,0,,,,,,,,
97,1.8,2,0,142,709,1,782,223,,,,,,,,
1,2,1.8,0,610,4,1,330,4,,,,,,,,
2,3.6,1.6,0,920,0,1,0,1,,,,,,,,
5,2.2,1.6,0,742,3,1,194,20,,,,,,,,
0,1.2,1.8,0,44,0,1,40,0,,,,,,,,
99,2.6,2,0,927,150,1,0,296,,,,,,,,
3,2.8,1.6,0,151,13,1,761,1,,,,,,,,
0,1.2,2,0,52,0,1,38,0,,,,,,,,
1,0.4,2,0,405,10,1,535,7,,,,,,,,
98,1.8,2,0,159,718,1,768,227,,,,,,,,
1,3.6,1.8,0,187,1,1,749,0,,,,,,,,
0,2.8,2,0,3,0,1,1,0,,,,,,,,
1,0.4,1.8,0,495,8,1,452,8,,,,,,,,
94,3.2,2,0,0,225,1,941,12,,,,,,,,
1,2.8,1.8,0,831,0,1,106,10,,,,,,,,
2,2,1.8,0,656,5,1,259,9,,,,,,,,
1,1.2,1.8,0,490,2,1,456,6,,,,,,,,
3,3.6,1.6,0,936,0,1,0,1,,,,,,,,
6,2.2,1.6,0,620,3,1,317,23,,,,,,,,
2,0.4,2,0,390,20,1,540,17,,,,,,,,
99,1.8,2,0,209,725,1,693,230,,,,,,,,
1,2.8,2,0,705,1,1,224,2,,,,,,,,
4,2.8,1.6,0,265,13,1,683,1,,,,,,,,
1,1.2,2,0,494,9,1,430,10,,,,,,,,
2,3.6,1.8,0,99,2,1,832,0,,,,,,,,
2,0.4,1.8,0,488,19,1,430,15,,,,,,,,
3,0.4,2,0,417,39,1,529,23,,,,,,,,
0,2,2,0,10,0,1,9,0,,,,,,,,
2,2.8,2,0,739,2,1,139,4,,,,,,,,
2,2.8,1.8,0,899,0,1,27,14,,,,,,,,
95,3.2,2,0,0,228,1,863,12,,,,,,,,
3,2,1.8,0,688,5,1,246,13,,,,,,,,
4,3.6,1.6,0,876,0,1,0,2,,,,,,,,
2,1.2,1.8,0,439,5,1,477,14,,,,,,,,
7,2.2,1.6,0,510,5,1,430,25,,,,,,,,
4,0.4,2,0,447,44,1,487,30,,,,,,,,
1,2,2,0,403,8,1,523,3,,,,,,,,
5,2.8,1.6,0,529,15,1,414,2,,,,,,,,
3,2.8,2,0,859,3,1,75,6,,,,,,,,
2,1.2,2,0,466,18,1,475,20,,,,,,,,
3,3.6,1.8,0,91,2,1,859,0,,,,,,,,
3,0.4,1.8,0,522,29,1,428,26,,,,,,,,
3,2.8,1.8,0,892,0,1,8,17,,,,,,,,
5,0.4,2,0,472,50,1,482,39,,,,,,,,
2,2,2,0,355,13,1,575,10,,,,,,,,
96,3.2,2,0,0,230,1,922,12,,,,,,,,
4,2,1.8,0,704,5,1,239,17,,,,,,,,
5,3.6,1.6,0,939,0,1,0,3,,,,,,,,
4,2.8,2,0,911,3,1,27,12,,,,,,,,
3,1.2,1.8,0,428,13,1,512,19,,,,,,,,
8,2.2,1.6,0,429,8,1,514,25,,,,,,,,
6,2.8,1.6,0,772,16,1,162,2,,,,,,,,
3,1.2,2,0,387,24,1,556,25,,,,,,,,
6,0.4,2,0,425,60,1,504,48,,,,,,,,
3,2,2,0,369,20,1,568,14,,,,,,,,
4,3.6,1.8,0,154,2,1,784,0,,,,,,,,
5,2.8,2,0,924,3,1,3,16,,,,,,,,
4,0.4,1.8,0,486,39,1,444,35,,,,,,,,
4,2.8,1.8,0,930,0,1,0,21,,,,,,,,
97,3.2,2,0,0,234,1,724,12,,,,,,,,
5,2,1.8,0,676,5,1,264,23,,,,,,,,
6,3.6,1.6,0,421,0,1,0,4,,,,,,,,
4,1.2,1.8,0,423,20,1,521,26,,,,,,,,
9,2.2,1.6,0,324,9,1,602,26,,,,,,,,
7,0.4,2,0,401,67,1,539,57,,,,,,,,
4,2,2,0,476,26,1,462,19,,,,,,,,
6,2.8,2,0,944,3,1,0,18,,,,,,,,
7,2.8,1.6,0,871,18,1,69,4,,,,,,,,
4,1.2,2,0,337,33,1,600,28,,,,,,,,
5,3.6,1.8,0,372,3,1,565,0,,,,,,,,
5,0.4,1.8,0,428,51,1,507,46,,,,,,,,
8,0.4,2,0,414,74,1,523,62,,,,,,,,
5,2,2,0,585,29,1,361,22,,,,,,,,
5,2.8,1.8,0,941,0,1,1,24,,,,,,,,
7,2.8,2,0,933,3,1,0,24,,,,,,,,
6,2,1.8,0,639,9,1,305,26,,,,,,,,
7,3.6,1.6,0,942,0,1,0,5,,,,,,,,
98,3.2,2,0,1,237,1,920,12,,,,,,,,
5,1.2,1.8,0,433,32,1,490,30,,,,,,,,
10,2.2,1.6,0,225,10,1,719,26,,,,,,,,
8,2.8,1.6,0,907,18,1,31,6,,,,,,,,
9,0.4,2,0,492,82,1,453,72,,,,,,,,
6,2,2,0,684,30,1,248,27,,,,,,,,
5,1.2,2,0,357,41,1,575,32,,,,,,,,
8,2.8,2,0,927,3,1,0,25,,,,,,,,
6,3.6,1.8,0,719,3,1,226,1,,,,,,,,
6,0.4,1.8,0,394,62,1,539,54,,,,,,,,
6,2.8,1.8,0,939,0,1,0,27,,,,,,,,
10,0.4,2,0,578,91,1,365,82,,,,,,,,
7,2,1.8,0,626,13,1,307,27,,,,,,,,
8,3.6,1.6,0,934,0,1,0,5,,,,,,,,
7,2,2,0,768,30,1,174,32,,,,,,,,
99,3.2,2,0,1,238,1,939,12,,,,,,,,
6,1.2,1.8,0,469,39,1,470,40,,,,,,,,
9,2.8,2,0,925,3,1,0,30,,,,,,,,
11,2.2,1.6,0,145,12,1,799,28,,,,,,,,
9,2.8,1.6,0,906,18,1,22,7,,,,,,,,
6,1.2,2,0,380,47,1,565,37,,,,,,,,
11,0.4,2,0,657,98,1,289,96,,,,,,,,
8,2,2,0,787,33,1,130,42,,,,,,,,
7,3.6,1.8,0,867,3,1,57,3,,,,,,,,
7,0.4,1.8,0,390,72,1,568,58,,,,,,,,
10,2.8,2,0,951,3,1,0,31,,,,,,,,
7,2.8,1.8,0,955,0,1,0,30,,,,,,,,
8,2,1.8,0,585,17,1,346,36,,,,,,,,
0,3.4,2,0,1,0,1,1,0,,,,,,,,
9,3.6,1.6,0,941,0,1,0,6,,,,,,,,
7,1.2,1.8,0,495,44,1,445,49,,,,,,,,
12,2.2,1.6,0,140,16,1,798,29,,,,,,,,
12,0.4,2,0,696,101,1,234,111,,,,,,,,
9,2,2,0,785,35,1,146,49,,,,,,,,
11,2.8,2,0,920,3,1,0,35,,,,,,,,
10,2.8,1.6,0,901,18,1,21,8,,,,,,,,
7,1.2,2,0,387,52,1,547,44,,,,,,,,
8,3.6,1.8,0,907,3,1,16,4,,,,,,,,
8,0.4,1.8,0,401,79,1,545,65,,,,,,,,
13,0.4,2,0,718,106,1,218,128,,,,,,,,
10,2,2,0,744,37,1,193,55,,,,,,,,
8,2.8,1.8,0,947,0,1,0,31,,,,,,,,
12,2.8,2,0,371,3,1,0,39,,,,,,,,
9,2,1.8,0,560,20,1,360,43,,,,,,,,
1,3.4,2,0,393,1,1,539,2,,,,,,,,
10,3.6,1.6,0,927,0,1,0,6,,,,,,,,
8,1.2,1.8,0,451,52,1,493,51,,,,,,,,
13,2.2,1.6,0,271,20,1,668,30,,,,,,,,
11,2.8,1.6,0,924,18,1,17,12,,,,,,,,
14,0.4,2,0,692,114,1,228,145,,,,,,,,
11,2,2,0,608,39,1,336,58,,,,,,,,
8,1.2,2,0,369,64,1,568,47,,,,,,,,
13,2.8,2,0,930,3,1,0,40,,,,,,,,
9,3.6,1.8,0,933,3,1,2,4,,,,,,,,
9,0.4,1.8,0,441,89,1,491,72,,,,,,,,
9,2.8,1.8,0,937,0,1,0,34,,,,,,,,
10,2,1.8,0,553,23,1,387,46,,,,,,,,
2,3.4,2,0,296,1,1,633,2,,,,,,,,
15,0.4,2,0,625,121,1,275,163,,,,,,,,
11,3.6,1.6,0,933,0,1,0,7,,,,,,,,
12,2,2,0,366,43,1,586,58,,,,,,,,
9,1.2,1.8,0,332,55,1,604,53,,,,,,,,
14,2.8,2,0,933,3,1,0,44,,,,,,,,
14,2.2,1.6,0,531,21,1,402,32,,,,,,,,
12,2.8,1.6,0,923,18,1,15,15,,,,,,,,
9,1.2,2,0,390,70,1,552,53,,,,,,,,
16,0.4,2,0,602,124,1,215,182,,,,,,,,
10,3.6,1.8,0,928,3,1,0,6,,,,,,,,
10,0.4,1.8,0,452,106,1,483,83,,,,,,,,
13,2,2,0,185,51,1,714,59,,,,,,,,
15,2.8,2,0,920,3,1,0,49,,,,,,,,
10,2.8,1.8,0,943,0,1,0,34,,,,,,,,
11,2,1.8,0,489,28,1,433,51,,,,,,,,
3,3.4,2,0,234,5,1,709,3,,,,,,,,
12,3.6,1.6,0,816,0,1,0,7,,,,,,,,
10,1.2,1.8,0,288,67,1,653,57,,,,,,,,
15,2.2,1.6,0,728,21,1,199,37,,,,,,,,
17,0.4,2,0,830,127,1,85,201,,,,,,,,
14,2,2,0,199,59,1,729,60,,,,,,,,
13,2.8,1.6,0,901,18,1,20,16,,,,,,,,
16,2.8,2,0,933,3,1,0,53,,,,,,,,
10,1.2,2,0,447,78,1,471,59,,,,,,,,
11,3.6,1.8,0,922,3,1,0,9,,,,,,,,
11,0.4,1.8,0,446,112,1,480,93,,,,,,,,
18,0.4,2,0,882,128,1,54,222,,,,,,,,
11,2.8,1.8,0,932,0,1,0,36,,,,,,,,
15,2,2,0,315,66,1,625,62,,,,,,,,
17,2.8,2,0,929,3,1,0,60,,,,,,,,
12,2,1.8,0,499,33,1,431,53,,,,,,,,
4,3.4,2,0,213,5,1,710,4,,,,,,,,
13,3.6,1.6,0,925,0,1,0,7,,,,,,,,
11,1.2,1.8,0,266,83,1,658,60,,,,,,,,
16,2.2,1.6,0,791,23,1,138,40,,,,,,,,
14,2.8,1.6,0,914,18,1,30,18,,,,,,,,
19,0.4,2,0,837,130,1,107,242,,,,,,,,
16,2,2,0,477,71,1,454,67,,,,,,,,
11,1.2,2,0,575,80,1,356,64,,,,,,,,
18,2.8,2,0,935,3,1,0,65,,,,,,,,
12,3.6,1.8,0,935,3,1,0,9,,,,,,,,
12,0.4,1.8,0,475,126,1,471,103,,,,,,,,
12,2.8,1.8,0,482,0,1,0,42,,,,,,,,
13,2,1.8,0,548,34,1,286,58,,,,,,,,
5,3.4,2,0,269,9,1,661,4,,,,,,,,
14,3.6,1.6,0,925,0,1,0,7,,,,,,,,
20,0.4,2,0,675,135,1,250,261,,,,,,,,
12,1.2,1.8,0,293,92,1,629,64,,,,,,,,
17,2,2,0,580,75,1,345,78,,,,,,,,
17,2.2,1.6,0,743,25,1,177,45,,,,,,,,
19,2.8,2,0,930,3,1,0,69,,,,,,,,
15,2.8,1.6,0,875,18,1,57,18,,,,,,,,
12,1.2,2,0,642,82,1,283,70,,,,,,,,
13,3.6,1.8,0,924,3,1,0,9,,,,,,,,
21,0.4,2,0,507,140,1,451,270,,,,,,,,
13,0.4,1.8,0,490,133,1,447,115,,,,,,,,
18,2,2,0,601,75,1,338,79,,,,,,,,
20,2.8,2,0,900,3,1,0,72,,,,,,,,
13,2.8,1.8,0,933,0,1,1,43,,,,,,,,
14,2,1.8,0,786,35,1,147,62,,,,,,,,
6,3.4,2,0,374,11,1,565,4,,,,,,,,
15,3.6,1.6,0,853,0,1,0,7,,,,,,,,
13,1.2,1.8,0,393,103,1,516,70,,,,,,,,
18,2.2,1.6,0,566,27,1,371,45,,,,,,,,
22,0.4,2,0,344,152,1,595,276,,,,,,,,
19,2,2,0,542,78,1,389,88,,,,,,,,
16,2.8,1.6,0,817,18,1,106,19,,,,,,,,
21,2.8,2,0,598,3,1,0,76,,,,,,,,
13,1.2,2,0,719,86,1,207,81,,,,,,,,
14,3.6,1.8,0,921,3,1,0,9,,,,,,,,
14,0.4,1.8,0,505,143,1,433,129,,,,,,,,
14,2.8,1.8,0,934,0,1,2,45,,,,,,,,
23,0.4,2,0,325,168,1,609,282,,,,,,,,
20,2,2,0,434,80,1,463,93,,,,,,,,
15,2,1.8,0,856,36,1,77,67,,,,,,,,
22,2.8,2,0,906,3,1,0,79,,,,,,,,
7,3.4,2,0,482,11,1,462,5,,,,,,,,
16,3.6,1.6,0,932,0,1,0,7,,,,,,,,
14,1.2,1.8,0,492,108,1,433,76,,,,,,,,
19,2.2,1.6,0,333,33,1,592,47,,,,,,,,
17,2.8,1.6,0,492,18,1,150,24,,,,,,,,
14,1.2,2,0,740,87,1,196,92,,,,,,,,
24,0.4,2,0,373,181,1,567,287,,,,,,,,
21,2,2,0,453,85,1,474,99,,,,,,,,
23,2.8,2,0,913,3,1,0,81,,,,,,,,
15,3.6,1.8,0,928,3,1,0,11,,,,,,,,
15,0.4,1.8,0,510,152,1,427,136,,,,,,,,
15,2.8,1.8,0,933,0,1,2,46,,,,,,,,
16,2,1.8,0,864,37,1,57,81,,,,,,,,
8,3.4,2,0,547,12,1,386,7,,,,,,,,
17,3.6,1.6,0,927,0,1,0,7,,,,,,,,
15,1.2,1.8,0,465,118,1,405,84,,,,,,,,
25,0.4,2,0,423,191,1,506,296,,,,,,,,
22,2,2,0,409,95,1,450,105,,,,,,,,
20,2.2,1.6,0,248,35,1,666,47,,,,,,,,
24,2.8,2,0,909,3,1,0,82,,,,,,,,
18,2.8,1.6,0,813,20,1,114,25,,,,,,,,
15,1.2,2,0,573,95,1,283,101,,,,,,,,
16,3.6,1.8,0,920,3,1,0,12,,,,,,,,
16,0.4,1.8,0,461,168,1,475,147,,,,,,,,
26,0.4,2,0,543,197,1,392,311,,,,,,,,
23,2,2,0,335,100,1,588,109,,,,,,,,
16,2.8,1.8,0,932,0,1,1,47,,,,,,,,
25,2.8,2,0,942,3,1,0,84,,,,,,,,
17,2,1.8,0,857,37,1,56,87,,,,,,,,
9,3.4,2,0,562,12,1,360,11,,,,,,,,
18,3.6,1.6,0,946,0,1,0,8,,,,,,,,
16,1.2,1.8,0,617,120,1,309,90,,,,,,,,
21,2.2,1.6,0,450,38,1,473,50,,,,,,,,
19,2.8,1.6,0,899,20,1,23,27,,,,,,,,
24,2,2,0,391,105,1,542,112,,,,,,,,
27,0.4,2,0,634,204,1,204,324,,,,,,,,
26,2.8,2,0,949,3,1,0,87,,,,,,,,
16,1.2,2,0,490,103,1,383,110,,,,,,,,
17,3.6,1.8,0,649,3,1,0,15,,,,,,,,
17,0.4,1.8,0,395,184,1,531,163,,,,,,,,
17,2.8,1.8,0,936,0,1,2,50,,,,,,,,
18,2,1.8,0,884,37,1,39,94,,,,,,,,
25,2,2,0,545,111,1,391,117,,,,,,,,
28,0.4,2,0,741,211,1,186,344,,,,,,,,
19,3.6,1.6,0,913,0,1,0,10,,,,,,,,
10,3.4,2,0,543,13,1,383,12,,,,,,,,
27,2.8,2,0,915,3,1,0,92,,,,,,,,
17,1.2,1.8,0,724,122,1,213,102,,,,,,,,
22,2.2,1.6,0,689,39,1,241,50,,,,,,,,
20,2.8,1.6,0,907,20,1,33,30,,,,,,,,
17,1.2,2,0,527,115,1,415,117,,,,,,,,
26,2,2,0,660,112,1,278,124,,,,,,,,
29,0.4,2,0,701,215,1,216,362,,,,,,,,
18,3.6,1.8,0,942,3,1,0,17,,,,,,,,
28,2.8,2,0,870,3,1,0,100,,,,,,,,
18,0.4,1.8,0,402,197,1,545,169,,,,,,,,
18,2.8,1.8,0,934,0,1,4,52,,,,,,,,
19,2,1.8,0,897,37,1,31,100,,,,,,,,
20,3.6,1.6,0,892,0,1,0,10,,,,,,,,
11,3.4,2,0,534,14,1,385,14,,,,,,,,
18,1.2,1.8,0,750,124,1,175,110,,,,,,,,
23,2.2,1.6,0,795,39,1,127,55,,,,,,,,
27,2,2,0,661,115,1,273,130,,,,,,,,
30,0.4,2,0,602,226,1,339,376,,,,,,,,
29,2.8,2,0,929,3,1,0,105,,,,,,,,
21,2.8,1.6,0,874,21,1,54,32,,,,,,,,
18,1.2,2,0,495,119,1,432,135,,,,,,,,
19,3.6,1.8,0,936,3,1,0,20,,,,,,,,
19,0.4,1.8,0,440,205,1,497,176,,,,,,,,
19,2.8,1.8,0,931,0,1,4,54,,,,,,,,
28,2,2,0,566,120,1,355,140,,,,,,,,
31,0.4,2,0,468,233,1,466,387,,,,,,,,
30,2.8,2,0,869,3,1,0,109,,,,,,,,
20,2,1.8,0,914,37,1,8,109,,,,,,,,
21,3.6,1.6,0,825,0,1,0,12,,,,,,,,
12,3.4,2,0,547,15,1,374,14,,,,,,,,
19,1.2,1.8,0,751,127,1,190,119,,,,,,,,
24,2.2,1.6,0,804,39,1,137,57,,,,,,,,
22,2.8,1.6,0,816,21,1,119,34,,,,,,,,
29,2,2,0,487,124,1,454,145,,,,,,,,
32,0.4,2,0,418,242,1,469,401,,,,,,,,
31,2.8,2,0,907,3,1,0,113,,,,,,,,
19,1.2,2,0,434,129,1,499,139,,,,,,,,
20,3.6,1.8,0,932,3,1,0,20,,,,,,,,
20,0.4,1.8,0,520,215,1,402,187,,,,,,,,
20,2.8,1.8,0,835,0,1,3,55,,,,,,,,
21,2,1.8,0,921,37,1,5,112,,,,,,,,
22,3.6,1.6,0,808,0,1,0,12,,,,,,,,
30,2,2,0,471,126,1,455,148,,,,,,,,
13,3.4,2,0,589,15,1,341,16,,,,,,,,
33,0.4,2,0,519,250,1,368,417,,,,,,,,
20,1.2,1.8,0,618,127,1,317,131,,,,,,,,
32,2.8,2,0,933,3,1,0,115,,,,,,,,
25,2.2,1.6,0,672,43,1,267,62,,,,,,,,
23,2.8,1.6,0,714,22,1,224,38,,,,,,,,
20,1.2,2,0,416,131,1,522,144,,,,,,,,
21,3.6,1.8,0,932,3,1,0,21,,,,,,,,
31,2,2,0,535,133,1,393,155,,,,,,,,
21,0.4,1.8,0,651,218,1,283,206,,,,,,,,
34,0.4,2,0,656,253,1,292,433,,,,,,,,
33,2.8,2,0,875,3,1,1,124,,,,,,,,
21,2.8,1.8,0,771,0,1,0,62,,,,,,,,
22,2,1.8,0,883,37,1,3,120,,,,,,,,
23,3.6,1.6,0,912,0,1,0,13,,,,,,,,
14,3.4,2,0,668,16,1,279,17,,,,,,,,
21,1.2,1.8,0,406,137,1,523,135,,,,,,,,
26,2.2,1.6,0,407,46,1,511,64,,,,,,,,
32,2,2,0,514,138,1,409,163,,,,,,,,
34,2.8,2,0,862,3,1,1,129,,,,,,,,
35,0.4,2,0,759,258,1,172,451,,,,,,,,
24,2.8,1.6,0,589,23,1,331,41,,,,,,,,
21,1.2,2,0,451,140,1,495,149,,,,,,,,
22,3.6,1.8,0,943,3,1,0,23,,,,,,,,
22,0.4,1.8,0,703,220,1,235,218,,,,,,,,
22,2.8,1.8,0,810,0,1,0,65,,,,,,,,
33,2,2,0,421,146,1,488,166,,,,,,,,
35,2.8,2,0,928,3,1,0,132,,,,,,,,
36,0.4,2,0,820,259,1,113,481,,,,,,,,
23,2,1.8,0,920,37,1,0,129,,,,,,,,
24,3.6,1.6,0,846,0,1,0,13,,,,,,,,
15,3.4,2,0,614,17,1,314,17,,,,,,,,
22,1.2,1.8,0,267,143,1,681,137,,,,,,,,
27,2.2,1.6,0,229,48,1,695,65,,,,,,,,
25,2.8,1.6,0,534,25,1,342,43,,,,,,,,
34,2,2,0,365,150,1,568,171,,,,,,,,
22,1.2,2,0,476,143,1,469,157,,,,,,,,
36,2.8,2,0,927,3,1,0,136,,,,,,,,
37,0.4,2,0,819,261,1,112,507,,,,,,,,
23,3.6,1.8,0,904,3,1,0,23,,,,,,,,
23,0.4,1.8,0,665,225,1,265,225,,,,,,,,
23,2.8,1.8,0,926,0,1,0,66,,,,,,,,
24,2,1.8,0,924,37,1,1,135,,,,,,,,
25,3.6,1.6,0,903,0,1,0,14,,,,,,,,
23,1.2,1.8,0,166,152,1,747,139,,,,,,,,
35,2,2,0,331,155,1,604,172,,,,,,,,
16,3.4,2,0,386,19,1,485,18,,,,,,,,
37,2.8,2,0,929,3,1,0,140,,,,,,,,
28,2.2,1.6,0,142,52,1,793,67,,,,,,,,
38,0.4,2,0,753,266,1,183,529,,,,,,,,
26,2.8,1.6,0,675,26,1,254,49,,,,,,,,
24,3.6,1.8,0,865,3,1,0,24,,,,,,,,
23,1.2,2,0,452,150,1,484,166,,,,,,,,
24,0.4,1.8,0,530,233,1,396,242,,,,,,,,
24,2.8,1.8,0,928,0,1,0,71,,,,,,,,
38,2.8,2,0,787,3,1,0,143,,,,,,,,
39,0.4,2,0,552,269,1,373,543,,,,,,,,
25,2,1.8,0,856,37,1,0,141,,,,,,,,
26,3.6,1.6,0,914,0,1,0,14,,,,,,,,
25,3.6,1.8,0,897,3,1,0,25,,,,,,,,
36,2,2,0,345,160,1,591,174,,,,,,,,
24,1.2,1.8,0,167,158,1,768,142,,,,,,,,
17,3.4,2,0,181,21,1,743,18,,,,,,,,
29,2.2,1.6,0,140,54,1,795,67,,,,,,,,
27,2.8,1.6,0,800,26,1,120,52,,,,,,,,
39,2.8,2,0,944,3,1,0,145,,,,,,,,
40,0.4,2,0,354,281,1,583,551,,,,,,,,
24,1.2,2,0,395,160,1,547,168,,,,,,,,
26,3.6,1.8,0,872,3,1,0,25,,,,,,,,
25,0.4,1.8,0,361,252,1,581,251,,,,,,,,
25,2.8,1.8,0,892,0,1,0,75,,,,,,,,
40,2.8,2,0,881,3,1,0,150,,,,,,,,
26,2,1.8,0,939,37,1,0,150,,,,,,,,
27,3.6,1.6,0,876,0,1,0,17,,,,,,,,
41,0.4,2,0,179,297,1,733,556,,,,,,,,
25,1.2,1.8,0,219,166,1,720,142,,,,,,,,
37,2,2,0,346,167,1,571,178,,,,,,,,
18,3.4,2,0,111,22,1,813,18,,,,,,,,
30,2.2,1.6,0,169,61,1,758,69,,,,,,,,
27,3.6,1.8,0,933,3,1,0,26,,,,,,,,
28,2.8,1.6,0,870,26,1,54,54,,,,,,,,
25,1.2,2,0,284,169,1,622,174,,,,,,,,
41,2.8,2,0,934,3,1,1,154,,,,,,,,
42,0.4,2,0,160,311,1,777,556,,,,,,,,
26,0.4,1.8,0,245,267,1,691,257,,,,,,,,
26,2.8,1.8,0,901,0,1,0,77,,,,,,,,
28,3.6,1.8,0,928,3,1,0,28,,,,,,,,
27,2,1.8,0,920,37,1,0,153,,,,,,,,
28,3.6,1.6,0,916,0,1,0,18,,,,,,,,
26,1.2,1.8,0,277,174,1,645,146,,,,,,,,
38,2,2,0,327,169,1,595,179,,,,,,,,
19,3.4,2,0,186,23,1,752,18,,,,,,,,
42,2.8,2,0,924,3,1,0,157,,,,,,,,
31,2.2,1.6,0,364,62,1,545,70,,,,,,,,
43,0.4,2,0,164,324,1,737,558,,,,,,,,
29,2.8,1.6,0,865,27,1,55,57,,,,,,,,
29,3.6,1.8,0,886,3,1,0,29,,,,,,,,
26,1.2,2,0,287,183,1,647,178,,,,,,,,
27,0.4,1.8,0,172,285,1,756,261,,,,,,,,
27,2.8,1.8,0,928,0,1,0,79,,,,,,,,
43,2.8,2,0,918,3,1,0,163,,,,,,,,
44,0.4,2,0,250,338,1,687,564,,,,,,,,
28,2,1.8,0,891,37,1,0,158,,,,,,,,
29,3.6,1.6,0,933,0,1,0,18,,,,,,,,
27,1.2,1.8,0,336,183,1,594,147,,,,,,,,
30,3.6,1.8,0,924,3,1,0,31,,,,,,,,
39,2,2,0,282,176,1,637,179,,,,,,,,
20,3.4,2,0,386,24,1,550,19,,,,,,,,
32,2.2,1.6,0,723,62,1,197,73,,,,,,,,
44,2.8,2,0,829,3,1,0,168,,,,,,,,
30,2.8,1.6,0,799,27,1,100,57,,,,,,,,
45,0.4,2,0,421,349,1,503,573,,,,,,,,
27,1.2,2,0,348,194,1,557,184,,,,,,,,
31,3.6,1.8,0,931,3,1,0,32,,,,,,,,
